Campaign ID,Total Funds Raised,Number of Donors,Average Donation Size,Attendance Numbers,Funds Raised at Events,Participant Feedback,Marketing Spend,Cost per Acquisition,Return on Investment (ROI),Event Type,Event Date
38353d06-fdeb-4ba3-b492-02fcaa589dc2,26800.59,463,135.45,81,32361.82,Negative,3185.93,41.73,7.98,Marathon,2024-04-23
c520d5b2-6c8b-404f-9920-ae87d8100d09,25427.54,139,1654.03,727,24332.31,Neutral,4710.93,38.59,0.94,Gala,2024-03-07
6e9552e7-44f1-49ac-abc4-5255d22adb98,5506.47,328,67.18,213,32420.11,Negative,6248.0,13.5,7.1,Dinner,2022-07-04
312b6dec-196c-4786-ac5d-fb9338504229,77268.69,207,505.79,775,29471.48,Positive,8820.15,96.41,2.15,Gala,2022-11-18
db50d417-8521-4c86-bb38-cfd46b64a663,23182.0,364,938.51,344,11812.18,Negative,1625.0,76.02,9.06,Dinner,2023-11-08
fb0773af-169c-43f5-975e-a362b66e312a,47192.47,128,1429.12,564,39198.48,Neutral,8348.48,65.67,7.04,Marathon,2024-02-03
904d5855-4cdd-4604-9941-d860a7161a50,86104.83,410,43.06,705,694.82,Positive,4612.41,18.28,0.45,Dinner,2021-06-26
0d9cfbe1-12e9-42ff-ac91-517a1a121af5,52415.54,150,1796.72,175,2299.12,Negative,1808.14,98.41,6.62,Marathon,2022-07-29
c4998aaa-7a19-4a24-b085-2c6ae51414c9,21841.49,339,785.87,669,29473.62,Positive,9003.43,98.77,6.7,Auction,2020-11-13
62676c79-dde9-4dc3-ac21-e294ea655dc4,99660.57,486,1516.93,271,42639.95,Neutral,7283.45,69.0,2.89,Dinner,2021-09-30
b7d67b1c-0376-444c-a464-41fcec4be2e6,68432.15,483,793.79,28,27369.22,Neutral,4394.6,65.67,2.62,Auction,2024-03-10
7648eb67-0752-42fb-8ff3-77657a1481d9,11009.31,208,512.19,359,3385.29,Neutral,2894.18,6.59,1.96,Marathon,2020-09-06
2707d4f7-a4df-4f13-8709-54e2438e4af7,72416.18,253,904.48,971,1099.35,Neutral,578.86,25.29,9.77,Auction,2020-11-05
744ff6ec-aa92-4944-891e-c2dd759c0a9f,82780.26,225,1524.57,788,43369.73,Positive,4964.62,46.27,0.56,Gala,2023-05-04
9f1f8380-be27-407c-84cb-8e9b5f8a8e60,20289.91,493,1417.61,301,16694.76,Negative,9073.02,65.85,9.98,Auction,2023-06-09
3f378e1a-efd6-4b15-b0a9-e8fc019da52d,78517.97,364,842.23,591,31356.4,Negative,6342.11,9.9,3.52,Auction,2024-01-26
47d3d561-c932-4d0f-947a-00b31e1f7b80,27838.44,159,32.96,953,37304.82,Positive,8957.16,7.38,1.62,Auction,2024-01-28
6e9dcdcc-d3dc-4a04-a9c6-9f5e8bca471d,95820.39,177,1303.0,703,41455.66,Positive,6311.11,68.41,8.99,Dinner,2020-02-15
1c1e68df-7ff5-4203-8f94-65f808af7dcf,23490.4,124,726.07,887,18227.21,Neutral,5938.18,51.85,9.83,Auction,2022-04-12
09387368-b037-46c6-a248-2efbe4b7006e,70544.2,181,1880.77,941,3320.32,Negative,7784.86,10.76,7.29,Auction,2022-07-09
d3b8128c-af17-4e41-8f2c-ef04f9a6b61c,3061.98,67,574.98,86,1032.66,Negative,8647.56,45.43,2.67,Dinner,2023-12-03
94451077-1021-4c5d-a65a-723ec916d658,65647.97,393,1436.66,48,12679.38,Positive,5406.22,21.89,8.81,Gala,2023-11-19
c4081eb6-3ce9-492e-9f43-e1d4cea5fbfe,4466.87,391,876.3,70,42392.14,Positive,9153.72,44.66,0.2,Dinner,2023-08-27
13a85f72-d3f8-4331-80bd-a4f06c6a95a3,98833.52,237,1781.35,742,38972.92,Negative,7389.38,73.15,8.93,Marathon,2022-09-11
6dd7d1ec-8f2f-43c5-89b8-ff9c389a0094,46489.17,335,1853.64,289,22017.03,Positive,6284.58,69.28,3.18,Marathon,2024-05-13
be3bfb3c-6322-45e6-9fff-103c5c7ac7a9,27433.13,136,1815.69,607,7337.95,Negative,2373.03,62.1,3.09,Auction,2023-02-19
913ba50c-4af0-4cce-9fa2-f76df61dc656,29986.61,100,161.25,789,19056.82,Neutral,8053.62,88.01,2.3,Gala,2024-01-30
6a62274d-3f54-4c05-bf33-665d4f34228b,25010.74,268,1892.07,996,34456.04,Negative,9663.67,83.02,7.01,Dinner,2024-03-18
efd66066-5f39-4db5-9db4-0142696beae6,39082.51,59,871.61,988,39491.05,Neutral,9045.26,87.78,8.32,Gala,2023-07-30
181a3147-fb61-4c94-a72e-cd70169cc4fb,50292.1,288,1463.29,364,33211.48,Neutral,818.51,76.27,8.94,Marathon,2022-05-29
73d4f3f0-47de-4ac3-8edd-f196fe249b0c,1203.13,307,729.3,985,29975.28,Positive,1450.6,43.49,2.49,Auction,2024-06-12
d539de4a-fe11-473f-a955-6a3d3ea1d39a,40108.62,57,182.62,472,24667.0,Neutral,6038.96,14.37,0.97,Gala,2020-06-30
90ed7c43-abfc-496d-a93e-7805cfdd3662,93195.61,208,1053.69,590,4947.33,Positive,3623.48,87.7,5.25,Auction,2020-04-04
cf2176b0-db40-406e-9e08-d5748c8480e6,82218.27,359,1050.88,352,36329.75,Neutral,1985.7,42.59,3.3,Gala,2021-12-30
e8b826a4-0ee5-47bd-a5cf-b22cf1f933aa,97709.71,486,979.41,649,26295.66,Positive,3915.22,74.03,6.09,Dinner,2022-07-17
35cdf264-238e-4eed-86a1-5035d02b58da,25861.53,227,421.4,790,39663.03,Negative,7576.65,36.57,0.76,Dinner,2020-10-05
172cdef0-e602-40af-a834-3d7d9b4387d7,93358.25,279,444.34,172,23242.89,Neutral,7569.99,93.72,4.78,Auction,2022-07-23
3be1475e-ce48-402d-baad-07d734b6b8e4,44516.33,454,1570.77,514,38036.4,Positive,4079.96,19.2,1.54,Dinner,2022-07-27
cf5435ff-e000-488e-8a87-2766cf084e72,63246.27,129,1503.85,290,42119.61,Positive,1236.07,82.36,8.62,Dinner,2020-10-01
35569c85-47d5-4818-b39c-3d5582f55bea,79633.75,122,383.11,162,17895.46,Neutral,2463.37,21.16,8.72,Marathon,2024-04-27
d3f26525-f9b3-4c7b-9052-47a5654a4e5a,98719.56,333,1251.4,672,40613.62,Neutral,3079.55,45.26,5.31,Dinner,2021-02-21
b67fd6da-a63b-4009-bdb8-d1c4f45c76f7,53930.22,137,896.17,517,34562.44,Positive,6998.69,49.61,7.7,Auction,2021-06-22
656e5493-0c34-4448-bc6f-dcec1534d66a,37579.37,66,996.99,41,13403.57,Positive,7515.0,93.31,8.79,Marathon,2020-12-24
745f4130-8088-45e4-b018-a39fbbf8c4b0,64904.49,474,1598.01,367,12865.5,Neutral,3667.86,56.46,8.06,Marathon,2022-12-14
0fe7bbf8-09ff-4ac6-97e4-d5ac0a938290,80895.88,445,1002.26,126,17301.88,Neutral,1588.24,78.28,0.8,Gala,2023-05-29
d49b5d62-f7ea-4013-9e80-b9fedaf41c3f,91570.45,479,737.32,699,16471.15,Neutral,3367.15,63.05,4.84,Gala,2022-08-03
dd1c5351-c22a-44c9-b92d-859c2c98ff5b,24639.85,135,74.18,56,3003.22,Positive,6671.47,24.79,3.71,Gala,2021-04-17
0ee1b901-676a-4cab-a216-995a03a7823a,44517.61,282,264.86,538,31490.5,Neutral,7371.44,83.46,7.62,Gala,2024-01-20
44a474be-59a0-43b2-9870-b800807a2d1d,22036.25,456,336.74,444,1707.5,Negative,6628.92,15.94,2.61,Marathon,2021-05-22
3f32a040-d307-46a7-9ace-9db049e1c68c,40507.93,145,811.59,196,19662.75,Positive,7468.04,37.39,6.12,Marathon,2022-11-28
340a24a5-4ec5-413a-9358-4a63e4c341ec,88186.64,179,1608.5,253,16172.64,Positive,5992.15,39.97,0.49,Auction,2023-10-25
03bd2794-4712-4bde-88a6-239ee02ddfd0,74526.15,220,651.11,366,33643.77,Positive,4340.19,36.34,0.73,Marathon,2022-03-28
0ca23fba-ccfb-4c39-b4a1-939d42cc980c,25347.04,342,606.25,358,4600.22,Positive,3913.11,5.08,9.9,Auction,2022-05-11
31754e53-1015-44bd-b290-5e7b2de95d00,39636.71,342,882.25,47,15494.14,Neutral,3572.87,54.99,9.08,Dinner,2023-10-17
1e7d7d15-9b70-4ae9-a5c0-f70af9ff27a3,44143.02,72,1914.24,321,43858.0,Positive,722.64,12.4,0.71,Auction,2021-09-02
2a1eb46f-1bea-452e-9290-1e3b27ebc761,85432.3,366,897.61,802,42994.96,Neutral,7549.16,99.43,5.0,Marathon,2021-07-15
a831c354-2707-46cb-8862-fbda9024b7c3,43881.89,162,685.01,88,7314.79,Positive,8653.41,86.21,2.36,Dinner,2020-11-24
4a6a860c-6c6c-4202-9f9b-afb3eee2a512,35489.0,343,1855.67,228,27842.04,Positive,7414.23,97.97,7.28,Auction,2022-03-14
c2815fb9-b698-41fa-a313-e1d7796f7069,65766.88,129,1675.17,166,9053.79,Negative,573.32,34.22,4.44,Dinner,2024-05-14
99466d7d-2e07-403d-b9c1-bf977a865556,97896.85,417,753.15,645,48243.56,Negative,894.28,37.18,8.96,Marathon,2021-06-10
0600e686-e25f-4334-a72c-13d3ff3e03cf,1834.4,164,1635.18,991,30236.17,Negative,4016.15,20.54,3.02,Marathon,2020-09-14
70e3cfdf-d623-4167-bcf5-83bfcaa45c40,71573.21,300,173.5,689,6495.72,Neutral,9803.22,37.77,7.5,Marathon,2024-03-28
ab2c4096-4fd3-40e3-80b8-04d0252198c7,97264.98,133,330.68,797,32780.79,Positive,6027.26,75.72,8.59,Dinner,2023-03-09
23f02ded-73a7-4ab7-b0ab-39e4b490ca86,77629.86,298,988.18,710,16279.24,Neutral,7585.37,83.12,2.12,Marathon,2023-10-31
14e6cee6-16eb-46e2-a847-1477ee27220a,90248.29,294,882.91,216,42766.49,Positive,2306.55,86.81,1.85,Auction,2023-05-30
7a087ef1-10b4-4a1e-b135-a1bf4225c38e,29710.59,320,489.45,311,40863.61,Neutral,1262.94,56.65,3.7,Auction,2021-03-10
c49be434-7de9-494d-8cdd-cae0626727a4,27264.49,292,1665.69,491,41721.69,Positive,6673.47,44.64,2.06,Marathon,2021-08-24
1a7ac550-7a7f-4d8f-854e-534fdc625aef,46085.09,249,1290.54,492,41494.71,Negative,3354.05,13.5,1.68,Gala,2021-09-02
74261a53-1080-4e72-9e86-2793a38ae086,57401.7,313,266.82,816,24255.88,Neutral,5592.33,42.63,4.52,Auction,2023-10-08
bdcc54a3-a605-43d6-b707-e2b20a62f158,20445.5,452,1088.4,327,30119.04,Negative,2351.34,12.64,0.43,Auction,2023-05-16
6153aed1-964e-40de-9326-93f548288061,23046.33,373,547.14,872,37457.06,Positive,766.18,68.78,7.77,Auction,2020-08-18
829ed8d8-8e0f-4f75-a5a1-2f1df3e7a6b1,32733.25,209,923.74,473,32142.47,Positive,4894.77,66.37,4.02,Auction,2023-12-03
c3b4a01d-781a-4d53-a70f-070c975e3e42,35155.01,417,1304.99,227,33225.12,Neutral,879.95,80.99,9.24,Marathon,2023-07-10
5230cbae-7355-4551-a472-c4779873d542,46802.41,216,1086.74,111,25169.74,Neutral,3330.04,33.14,6.37,Marathon,2024-02-08
ebf4f043-6e79-48a8-bd32-1604d3aba79b,75847.98,61,1025.98,761,22338.2,Positive,7236.1,82.79,0.17,Gala,2021-10-13
c7687594-d79a-4118-8f2e-f5193e8a2faa,10067.36,448,1586.74,901,1351.07,Positive,1336.03,5.28,7.58,Gala,2022-07-17
6ef6923e-1c0c-4c13-80f0-d9e1d5bd44ed,86302.4,225,187.61,306,18577.91,Negative,8556.88,36.79,8.12,Dinner,2020-05-09
ba74cecb-c225-41c5-b697-dfe315676d35,2312.35,258,922.34,914,15619.3,Negative,8364.48,16.26,7.52,Dinner,2020-08-30
0869c8a8-5c80-405f-9343-1bc685bc491c,5157.66,101,158.09,611,4327.9,Neutral,5543.14,77.16,2.67,Auction,2020-07-26
52753a20-b3b7-443b-99ca-5a329672a66b,85998.18,160,1902.5,856,39567.59,Negative,4441.5,50.62,6.62,Gala,2022-01-22
c1ec0c21-3cc1-4b6f-b762-0a274ce36efc,99953.65,146,887.26,841,32042.3,Negative,5918.04,41.07,5.44,Marathon,2020-10-28
4694af2a-ec95-422e-800d-189d748a81cc,40091.97,276,274.62,169,7864.85,Positive,4509.27,47.79,2.13,Marathon,2022-12-15
6cff3ee7-fc0e-41b9-b23e-05009810c6f3,43133.25,338,1123.93,213,4618.66,Negative,1348.44,75.06,2.46,Dinner,2021-07-31
9f195cba-1108-47df-b002-7f51a67c6de0,49290.8,477,1004.26,54,46051.39,Neutral,1010.37,44.61,5.94,Auction,2023-11-28
4cb47218-8a0b-4309-bf89-bc118d240523,91490.85,195,1379.67,722,42172.77,Positive,1728.93,85.37,3.46,Marathon,2020-03-29
1ec0b3bf-db08-4356-a573-e5bfba59f321,15468.28,297,394.21,854,17065.22,Negative,7304.41,21.32,7.17,Gala,2023-05-26
5b6eccf8-2c0b-4c5a-82c1-1b269d2aed28,32674.46,149,1768.86,744,34857.43,Negative,5032.76,78.25,3.17,Dinner,2024-02-07
b429d76e-5281-45cc-a195-4f3da4557a7f,6805.32,436,966.86,247,13804.57,Negative,1272.84,51.45,4.13,Auction,2021-02-23
9f540506-2d77-487d-a0aa-c0200c3d0d19,24364.96,494,638.58,686,39881.73,Neutral,4363.09,74.58,2.24,Marathon,2022-11-08
fb9be626-07d9-466f-8fc9-7184359fa383,30606.14,345,1893.9,945,49894.26,Positive,8038.76,53.52,7.16,Auction,2022-04-28
9f7b3151-fbde-4f04-81c2-af222c492afe,75632.91,260,1809.17,247,36805.05,Positive,7902.67,67.68,5.31,Gala,2021-05-05
d777d093-44eb-44e5-85ae-480a750cd2ab,74574.51,185,1215.5,512,7755.71,Neutral,5248.05,9.05,8.82,Marathon,2021-06-25
46eacb49-38a2-4b07-81aa-fb5d42666cd7,89509.8,68,1712.62,325,7158.94,Negative,2452.4,85.99,3.75,Gala,2024-02-11
b6782c06-8829-4e8c-9340-c7b0f0654a5b,53909.99,59,1237.15,336,17084.6,Positive,9890.44,59.44,6.25,Dinner,2022-05-17
3b4415a2-ed95-4921-8ffd-ea5be069d317,92445.02,169,1164.5,950,12487.86,Positive,1393.49,28.43,3.24,Auction,2022-07-17
2e3b9eda-5bbb-4a9b-be2f-b4c6a8257096,60879.21,249,532.75,623,30696.75,Positive,3015.48,60.51,5.59,Marathon,2022-08-18
a1ce1144-8b39-4c9b-93e1-39857b4333ff,46461.19,425,1614.89,687,11185.48,Neutral,5100.43,99.96,7.15,Auction,2024-04-23
638b9518-40dc-4fde-a51a-acd0bf8fb7d2,99795.87,394,1965.65,270,1504.57,Neutral,4839.9,91.42,6.07,Dinner,2024-04-02
d4b666bd-b9c1-4190-90ca-fe1680e0bed8,38024.58,88,356.92,81,26786.22,Positive,6503.83,30.12,6.14,Dinner,2022-06-12
d8355d12-7892-413c-a1cf-3dc09912ca16,9196.33,65,1993.32,819,48257.2,Neutral,2897.85,9.57,7.49,Gala,2020-05-16
607bc361-852b-48b9-aa01-e74de8500da5,74299.22,469,1625.82,507,3614.53,Positive,9653.67,96.82,3.39,Gala,2021-09-25
0aefaae3-53fb-45de-aab2-3e61b9f2d931,72485.43,272,196.39,471,13420.92,Positive,1489.08,36.47,1.91,Marathon,2023-02-27
ef4d4c5a-08f8-4a7a-8b01-137db7fb4dbd,64849.72,499,1935.08,976,34333.83,Negative,868.86,54.65,4.99,Auction,2021-05-26
5ce3ebb5-8e01-454e-a944-3e38b5411451,94220.24,365,1558.44,302,24023.83,Negative,5050.25,5.76,2.32,Gala,2020-01-21
22feee22-2469-4719-b5fa-a1571e1a2649,3584.08,109,747.65,859,28063.86,Neutral,5409.28,51.87,7.35,Auction,2023-11-02
0a33bf9a-fd1b-4c43-8824-6ac2f7423f04,3002.53,133,1521.21,692,36900.67,Neutral,5700.78,6.38,4.6,Dinner,2024-02-25
158a29a0-b8af-45e4-8215-45af6fdd27e5,82412.46,275,1191.96,694,40998.77,Negative,7118.07,62.11,8.41,Dinner,2022-02-20
8b0dd71e-d49a-4db5-8cb6-430d4481fb07,42262.06,336,1518.16,339,34660.2,Positive,3039.3,10.58,9.85,Auction,2021-08-07
0cce8752-e1f7-4f0b-9dd2-8bae72391517,25440.91,91,130.85,730,34986.22,Positive,2626.85,8.02,0.49,Dinner,2022-09-07
81e6e1b0-0005-4335-9362-bd85512232b4,55086.66,186,761.29,972,47387.99,Neutral,4234.7,36.46,7.03,Dinner,2024-01-28
1a463626-563e-49ff-9765-76f48f6e4565,3665.4,425,313.97,758,28497.63,Neutral,5987.56,21.88,2.81,Marathon,2024-06-14
16b3ffeb-3f62-47ad-81c2-1257626ed8e7,58893.4,453,716.4,28,37543.16,Negative,196.02,38.11,3.67,Gala,2023-03-21
a7768e82-ed76-4426-bd3c-4c13869daad8,92886.76,372,1283.13,378,19656.65,Negative,2846.69,65.92,0.51,Dinner,2020-11-14
1b8d368b-bfcb-43f1-8bb6-598cc4273a0a,53082.33,88,312.74,159,32714.72,Neutral,7205.93,56.36,3.43,Auction,2023-11-29
3dc53536-2ba3-40e8-9553-881ff52be0c3,5889.46,454,1766.46,189,34068.54,Negative,7669.75,31.82,7.85,Gala,2023-12-20
61372544-a20c-4a10-b5ba-026e32b7823b,17937.79,110,1735.72,829,49371.86,Negative,9326.42,27.0,0.88,Gala,2023-05-17
63f39ac1-8dd1-4172-9f68-870e975806a6,45701.38,142,366.47,843,17712.74,Positive,7605.98,91.71,4.48,Gala,2024-01-23
edb078e9-a0fe-4840-9ebf-f44a4a3a1e75,3627.15,418,1032.26,313,3908.34,Positive,8829.77,99.66,8.0,Gala,2022-05-05
4b621bf7-ff1e-429b-809b-e6a0e2b6bd99,38457.89,141,970.51,204,30555.23,Negative,7645.05,12.65,8.04,Dinner,2021-04-01
76644c7b-c6a9-46cb-89c1-2ed91b113327,21755.46,131,1487.71,577,17942.24,Negative,9211.54,97.1,7.41,Auction,2023-04-06
ca25c550-0332-4b96-863d-46b07daf0290,62989.48,486,1725.61,908,24486.12,Negative,6825.64,63.57,1.43,Auction,2022-09-18
dcdf75e7-25ef-4fb7-a9ca-deae18bb9fff,54064.28,474,31.09,52,46522.99,Neutral,475.55,69.21,0.38,Gala,2024-04-22
7a9554c2-8707-44b3-adbf-124aa794f369,56026.45,153,977.18,223,28361.17,Negative,9242.96,58.76,3.35,Dinner,2020-05-01
830d6290-ecf6-4631-85bb-7f10085fd2b8,82432.76,440,390.41,424,48106.58,Neutral,2495.98,93.86,8.6,Gala,2020-05-01
3c9d2658-4845-4542-9488-0e37a3ce1651,79209.99,338,890.48,457,34942.31,Negative,7452.94,33.68,1.05,Dinner,2020-05-29
d2366732-1f71-4686-9c08-b5f64beed084,38149.02,475,613.08,388,38330.21,Negative,6742.82,43.77,7.58,Gala,2022-05-04
e7220dd2-982b-4755-8eb1-720bcc3c842a,79254.08,377,1184.97,384,42486.93,Positive,7105.48,78.81,5.29,Gala,2022-06-26
9569dfcb-7975-4057-84c3-84bd2cb29716,75078.68,121,462.88,598,9127.77,Negative,5026.21,70.34,3.71,Marathon,2020-05-04
ed4d107a-0873-4802-81a1-f60ca2aa71fe,37748.4,379,1896.02,574,38315.84,Positive,7575.39,53.78,8.15,Auction,2023-12-20
324c6e62-11a7-4333-ba85-54bfc5dc7675,38022.86,162,982.28,844,2056.71,Positive,8411.38,17.94,8.05,Dinner,2023-01-18
3c1df168-01fb-472e-a547-02a19253eecd,29405.76,373,1039.06,203,44461.48,Negative,9890.31,14.82,7.24,Gala,2020-05-13
7bcef675-efa9-4bd8-93d0-21c04f9aa8c6,16135.25,77,1065.04,93,36583.14,Negative,1304.96,83.26,2.35,Auction,2024-01-11
52a4e774-74a5-4de9-aee0-aa7b9593e488,17750.08,337,543.43,813,29397.2,Positive,5089.53,74.11,8.68,Marathon,2022-10-28
a1ac0e23-f4ef-48a2-b620-619d8868fe6c,8130.8,100,133.32,825,24055.55,Negative,5778.85,5.26,7.21,Marathon,2020-06-14
541fd839-9536-4da1-ad71-67ef71c0287a,2626.41,114,946.74,560,47326.98,Negative,2264.88,59.24,8.09,Marathon,2023-04-08
fc8c92cb-3b4b-4dbd-ab0f-d9ed434ae024,23928.48,118,93.66,715,39686.56,Neutral,7849.67,28.47,3.88,Dinner,2023-09-19
d2ab9f26-7b78-4d9a-a8ef-622adc430c5a,65809.34,307,1287.65,239,25872.72,Positive,6968.98,66.94,4.74,Gala,2024-03-05
49110778-3258-4f9f-9be3-db87c83fd617,97728.92,83,1151.05,509,45842.89,Negative,2315.19,72.07,4.57,Marathon,2020-06-16
ee92d23b-d57c-4dd8-b36d-7585038e2db7,83951.3,346,1961.79,313,16051.44,Neutral,2138.66,80.89,5.46,Auction,2022-01-10
87bd3a54-c8a1-433e-9f7e-4c158ea94510,7711.53,166,276.34,209,27053.88,Positive,4327.12,94.04,8.9,Auction,2022-05-24
b2f44501-8a14-42b1-9a6b-1f4fe9ddeb27,87887.58,241,1022.02,873,10886.62,Negative,8995.58,56.42,9.04,Auction,2020-08-21
16e256f8-2096-401d-8574-b4c567be945c,22324.29,228,247.93,630,6211.17,Neutral,1229.17,79.05,1.94,Auction,2022-07-11
8b4a9cd4-a6a6-473b-be76-f544828106f0,77863.63,332,1211.6,948,5978.66,Neutral,7405.37,79.99,7.01,Auction,2021-06-01
ac117cbc-8ce2-4fbc-a993-d5bce8faa430,19815.71,478,1780.07,775,11136.83,Positive,1290.25,64.38,4.2,Marathon,2022-12-07
0810d0a1-033d-47e9-96a1-acf7372bdb0e,70994.9,491,836.22,796,10573.51,Neutral,2974.42,34.88,0.73,Gala,2023-09-26
28771280-f843-4eae-ae05-8178f2877027,93464.87,144,23.66,593,1146.98,Positive,2553.53,75.16,7.85,Dinner,2023-01-16
7eadbec5-f1ea-4962-b60b-0f9d10575c50,53471.81,427,1345.25,584,46363.29,Neutral,2742.03,19.55,8.6,Marathon,2020-03-08
a081cd1f-bc28-4623-a7f4-6d31b103689d,67373.93,485,1080.13,169,36074.93,Neutral,6395.35,33.11,6.26,Dinner,2022-03-21
af45fde0-a8d4-4a4c-8fc2-58150114c7bf,21357.07,101,1811.16,819,29833.84,Negative,3744.53,14.66,3.39,Dinner,2022-05-30
e00c2936-7f2f-4894-b529-b2c606ab3a10,50739.88,412,1034.61,551,24830.53,Neutral,2048.81,67.77,3.03,Gala,2022-04-08
65b7068c-a346-45b9-84c5-2acfc97fe6c9,52432.18,383,1363.17,742,34112.6,Negative,8891.04,67.0,2.37,Auction,2023-09-04
9c356312-9849-44a6-8313-531113c18fc1,10667.63,402,221.49,838,18812.03,Negative,2806.83,23.42,3.61,Gala,2021-11-15
1906164c-473b-4b93-a1ed-5e0d1a79616f,33406.82,362,1339.47,128,30284.23,Neutral,6801.81,62.94,1.63,Marathon,2022-10-23
bb14886f-1043-4be2-a93d-48b3cd44179e,2758.17,413,1743.8,118,48878.04,Neutral,8929.46,46.9,7.97,Auction,2021-09-02
b2ee19dd-cacd-475f-b9a0-586f9a5fb3e5,55567.76,392,1606.97,366,31019.15,Neutral,5688.88,94.95,7.46,Marathon,2022-11-06
80841790-daca-4056-bca5-75ce76baef47,69857.48,134,1437.17,713,23663.51,Neutral,4529.09,37.76,6.61,Marathon,2022-02-03
6a4b51e5-50e0-432b-af44-ffac89384411,11176.99,135,1645.32,161,20117.25,Positive,9074.95,32.88,8.53,Marathon,2021-09-14
d38625ec-3930-4e87-8fed-f6fe2e457eb2,82837.61,409,1364.37,896,21089.1,Positive,2767.19,52.43,4.04,Gala,2021-04-27
1143ba04-7b60-47e8-9012-e025f3ecc02d,70313.21,115,174.3,301,34035.7,Neutral,3365.97,65.18,6.09,Auction,2021-01-02
753283d9-65a6-42fa-94d4-15964c2efbf4,70503.81,441,585.99,868,22577.31,Negative,7965.3,63.9,8.67,Dinner,2024-05-08
c58312b7-1b8c-4e86-bcca-4e9b89ac320f,62955.19,185,1793.17,302,5155.03,Negative,9743.65,10.8,9.17,Dinner,2021-09-11
1d645907-de39-4b6d-bc7b-3eb4434f07a9,94495.62,403,1052.25,837,16051.46,Neutral,635.1,58.28,1.5,Auction,2022-08-10
ad42253a-024e-4226-a201-3ddc8fb2b83f,71809.84,135,1177.76,216,5279.63,Negative,3356.4,96.09,6.52,Dinner,2021-03-14
4b388f2f-df07-46c0-b3d2-0559329d346b,62591.71,352,1616.98,774,14547.21,Negative,8039.76,21.95,6.37,Marathon,2023-02-15
a506e636-1552-4c4f-8559-ee5da63b1c02,28532.34,320,771.12,536,5564.76,Negative,436.56,5.82,8.99,Auction,2020-01-08
e4175b4a-e855-4c04-8525-af236dcd3667,62457.93,287,36.62,985,23921.05,Negative,7869.29,18.07,1.12,Auction,2020-02-24
e5d4902c-f82a-49be-ae9d-c3d2756bb135,45458.21,437,1954.55,555,15317.08,Positive,9110.92,96.13,4.97,Dinner,2020-04-01
2fa936d5-4be8-413e-a266-0cbe3fbf0787,69553.17,268,129.93,445,34791.17,Positive,6200.39,15.81,7.58,Auction,2021-04-19
fef01676-c958-4e43-8e13-a4aa3856fea2,61447.68,430,522.24,335,13034.65,Positive,7668.08,59.76,5.82,Gala,2021-06-13
da3011ce-ae86-44c1-a020-ebca4be0d020,77343.41,342,1001.01,215,42523.23,Positive,5634.97,35.89,4.15,Dinner,2024-04-17
53854b4d-e96c-4c99-a6c0-da400759dd23,42278.06,232,563.37,377,34613.11,Neutral,5726.75,88.26,8.33,Dinner,2020-06-27
617b090b-9d93-4808-89c0-b800dddda09e,99957.26,179,1065.1,149,48279.72,Negative,429.14,53.32,5.37,Dinner,2022-11-06
59d38b7a-eedc-44fd-a367-6d2bceb98a71,18611.28,252,1386.49,878,27106.49,Negative,6870.62,95.53,3.26,Dinner,2023-03-21
a8c6e038-b042-4891-be61-962795729edf,72207.1,81,504.02,517,28511.31,Neutral,2809.23,37.35,8.59,Marathon,2023-07-14
363f64da-8619-41ef-9afc-30f635e73d9b,61670.5,153,804.08,901,36275.47,Positive,9386.07,54.16,6.37,Auction,2020-08-30
2b754644-f1a7-4455-9060-09a86aa7cf5b,15918.03,195,369.81,654,46111.67,Neutral,1630.54,88.12,4.92,Marathon,2023-06-19
791681b9-1bf0-4caf-9024-9de3f39b82a1,96537.21,286,725.35,475,33770.37,Neutral,3733.8,20.38,3.04,Auction,2020-02-22
258e4159-4fd1-4257-861d-43b7d92de1e9,76816.43,58,1264.31,696,4886.91,Negative,8323.24,47.97,0.7,Auction,2024-01-09
d32fa55b-81e4-4873-8131-b5c35c45d486,30710.22,174,1414.63,355,17436.08,Positive,4794.06,14.93,1.04,Dinner,2020-03-06
03e4fb8f-d167-47f2-af35-79d171acd2e1,39397.31,154,44.33,929,8001.47,Negative,2020.11,82.13,3.26,Dinner,2022-02-02
67b1979c-2278-4bc1-b990-e2efc221548f,41237.47,422,1630.55,530,25915.67,Positive,977.11,72.62,9.55,Dinner,2024-05-22
2c69b584-59d3-4c9b-a3a0-ede5c000157d,33364.6,207,12.84,208,31734.25,Negative,4774.15,67.57,6.35,Auction,2023-11-25
c8efcc3d-7443-4e8e-b177-6ebe7740ee26,55498.8,423,1752.95,826,49083.21,Negative,1060.52,91.97,0.72,Gala,2021-04-18
458a5806-f3bc-435f-a295-6412620974e4,36923.68,65,915.16,871,11628.28,Negative,7125.73,90.44,8.48,Dinner,2022-12-24
95d9498c-d67c-4607-989f-01d0d4d74726,5122.42,403,1351.12,449,45925.33,Negative,4730.78,64.61,7.13,Gala,2022-03-29
63c70cf1-7b47-4b51-884d-85625ceabfc3,88959.17,415,142.7,64,10294.74,Negative,129.93,12.36,5.74,Auction,2020-07-25
64e2e4b1-5912-473e-8aef-b57bdcc3a47e,19502.36,420,1930.2,862,16109.02,Neutral,2140.68,43.56,4.45,Marathon,2021-04-17
