Donor ID,Age,Gender,Location,Income Level,Donation Amounts,Frequency,Date of Donations,Donation Channels,Donor Segmentation,Event Type
8ae48b50-da74-44d1-89f1-c15d5384f6f9,45,Non-binary,Port Maryside,Low,397.53,Quarterly,2022-07-28,Events,First-time donor,Marathon
0d597761-6247-4ca6-89f1-d00bdfcd4101,46,Female,Port Sergio,Low,283.09,Monthly,2022-12-01,Mail,Repeat donor,Dinner
e348e756-92dd-45b4-b31e-1fc8b748bed2,78,Male,Lake Ronnie,Medium,863.77,Quarterly,2021-07-06,Events,Repeat donor,Gala
56619b11-10e8-455a-ba43-61a9dff35b9c,61,Male,Lake Steven,Medium,350.27,Monthly,2023-03-18,Online,Repeat donor,Marathon
a95e40b9-294e-4a25-bd91-aafd18ff7e45,69,Female,South Alexandria,Medium,654.72,Annually,2022-11-08,Online,First-time donor,Marathon
d33167e0-9f85-4281-85cc-b410e5c559ae,27,Male,Princeview,Low,168.45,Annually,2020-09-03,Mail,Major donor,Gala
48efedab-caf5-4b7d-8d7e-50333cb1889f,68,Female,South Lauraview,High,548.93,Monthly,2023-06-12,Mail,Major donor,Dinner
58228650-7498-4a28-8495-d01e407f6067,46,Male,Williamland,High,810.31,Quarterly,2021-09-16,Mail,Major donor,Gala
d98ea3d6-a2bc-40e0-8e29-f38b367fb3b7,78,Male,New Nicole,High,189.24,Annually,2024-03-13,Events,First-time donor,Gala
118ba122-4c4a-4d91-bbb1-f0b4066db37a,45,Male,Myerstown,Medium,561.78,Quarterly,2022-04-12,Events,First-time donor,Auction
3401ab8b-9507-4e05-8dbb-e3c4bef162ff,64,Male,New Paul,Low,209.49,Quarterly,2020-08-02,Online,Repeat donor,Marathon
1482e818-fccc-4931-b2da-783f623fdea3,57,Female,East Janet,High,559.22,Monthly,2023-12-21,Events,First-time donor,Marathon
7d5ca061-0d23-405c-bad3-507b3523e471,69,Female,Josemouth,Low,170.04,Quarterly,2023-06-05,Online,Major donor,Gala
7c9a60a7-be05-42ca-97c9-7bf2be32a69d,21,Female,Cartermouth,Low,292.66,Annually,2021-05-11,Events,Major donor,Gala
6ee0b2f0-3dea-496f-ad96-08ed54611b73,53,Male,Lake Samuelburgh,High,909.89,Annually,2020-12-24,Mail,First-time donor,Gala
e9fd7ba3-b93a-48ca-9588-e76eb6489b9c,66,Non-binary,Robinsonport,Medium,886.97,Annually,2020-01-04,Online,Major donor,Gala
c6e503a3-f452-4f8a-895a-664d91be8051,24,Non-binary,Watsonshire,Medium,721.98,Annually,2022-12-02,Events,Major donor,Gala
d3aa9e40-6d9b-4db2-9ad6-d394f8c02155,64,Male,Michelleview,Low,11.8,Monthly,2024-06-14,Mail,Repeat donor,Dinner
a36b90f0-b79f-4414-b0a5-c2b44e7d1b9f,26,Non-binary,Port Maureen,Low,595.86,Annually,2020-05-31,Online,Major donor,Dinner
85d1ccb2-f63e-4507-a422-f0b401da3916,78,Female,East Sarahview,Low,680.73,Annually,2020-12-29,Mail,First-time donor,Marathon
7db87cbc-4237-4ae7-b543-559127ed23df,23,Female,Dawnmouth,Medium,882.87,Annually,2020-11-10,Online,Repeat donor,Auction
832c394c-9989-4ba3-9006-040f8c235d19,44,Non-binary,East Jonathan,Medium,591.63,Monthly,2021-06-23,Mail,Repeat donor,Gala
f27c1d64-476f-4228-8d7a-112a1338ccbd,73,Male,Davenportport,Medium,508.62,Quarterly,2021-07-12,Mail,First-time donor,Auction
813feb55-76a9-4e62-8652-b9c103f52484,68,Non-binary,Amyberg,Medium,710.97,Annually,2021-03-23,Online,First-time donor,Dinner
e9dfc481-5f3a-4c33-a261-ffcc89492894,37,Non-binary,Amberberg,High,448.54,Quarterly,2021-07-03,Mail,Major donor,Marathon
d8432000-6244-4eb9-9a45-31537cee0c9c,41,Non-binary,Carrieton,Low,315.4,Monthly,2020-06-20,Events,Major donor,Dinner
a35e8cfb-50b2-4bd9-9f19-6974204fb49a,30,Female,South Jameschester,Low,698.63,Quarterly,2023-02-02,Online,First-time donor,Auction
bd981e0a-28bb-4e68-a3aa-46ad3046d546,80,Male,Chavezton,Low,604.85,Annually,2023-11-11,Online,Repeat donor,Gala
8693f97c-1b5a-4abb-9555-fbcffbfe5192,72,Female,New Brendaborough,High,437.85,Annually,2023-03-24,Events,Major donor,Auction
d64fe59d-8a91-48c4-891b-3a383a14f2bb,40,Non-binary,West Michael,High,725.66,Quarterly,2022-02-14,Online,Major donor,Dinner
8b059c2e-f97a-4308-bc63-0f67fb7ad749,45,Female,Lake Holly,High,751.75,Quarterly,2020-09-26,Mail,Major donor,Gala
6971f505-234a-45af-a768-89f7487f3440,68,Female,Port Robert,High,953.51,Annually,2022-07-24,Mail,First-time donor,Gala
d2c42c1a-af37-438a-a1d0-e772eb2a2e3e,21,Female,Walkerport,Medium,249.24,Monthly,2021-11-17,Events,First-time donor,Auction
7198bc68-6514-46f4-b52d-18d829438b33,68,Female,New Briantown,Medium,625.98,Quarterly,2020-01-14,Events,First-time donor,Marathon
d558ebaf-2391-4807-86ea-409f0d8a6eef,79,Male,South Karen,High,167.96,Monthly,2023-07-08,Events,First-time donor,Gala
b369e560-2708-4946-90da-706d9d3d4749,71,Non-binary,Malonehaven,Medium,666.73,Quarterly,2022-06-04,Online,First-time donor,Auction
93109600-8a1c-427d-8013-b410eb3f1949,69,Male,Susanport,High,493.18,Annually,2020-02-01,Online,Major donor,Dinner
8e97ef37-3e55-4f17-a8a2-0607dcb5ba88,59,Non-binary,Jonathanburgh,Medium,273.26,Monthly,2022-05-15,Online,Major donor,Auction
72beb8b6-6163-40cf-adae-a41c330fccb2,45,Male,East Paul,Medium,918.51,Quarterly,2023-06-21,Online,Major donor,Marathon
df0ab493-899f-4087-9cdf-d3394f50d736,70,Non-binary,Paulborough,High,605.05,Quarterly,2020-10-17,Online,Major donor,Gala
7262d9a9-7676-45b9-9e4f-233f7e7e9578,45,Female,East Priscilla,Medium,801.17,Monthly,2021-05-31,Online,Repeat donor,Dinner
10f81286-47a8-4894-be1b-4323cfcd0951,58,Non-binary,South Amandabury,Low,384.89,Annually,2023-05-02,Online,First-time donor,Auction
4d7bfeb6-d49e-4270-82c5-0eefd25b7f0c,22,Non-binary,West Davidland,High,334.95,Quarterly,2021-11-17,Online,Major donor,Auction
f3c7fd23-b2e5-430f-9257-fb07993f5800,18,Non-binary,Williamfurt,Medium,504.76,Quarterly,2023-08-19,Online,Repeat donor,Marathon
766727dd-2c2a-415f-a66f-0ada8337b0f5,33,Female,Jaimestad,Low,697.17,Monthly,2023-05-05,Online,First-time donor,Marathon
0f3e16a7-5ab2-429a-9d34-435eb19dd66a,36,Non-binary,Riveratown,High,306.85,Monthly,2023-04-11,Online,Repeat donor,Marathon
718d5d9b-0c42-41a3-a548-8291fa3eb294,30,Non-binary,Kevinmouth,Low,219.16,Monthly,2020-01-22,Online,First-time donor,Marathon
473611c5-dc7c-4abf-8e5b-76a59db721bb,77,Non-binary,Wrightmouth,Low,573.61,Quarterly,2020-06-19,Online,Major donor,Dinner
d1e62546-cf87-49aa-bb61-cd82dbdb947a,74,Non-binary,Eddieburgh,Low,534.72,Annually,2021-11-08,Events,First-time donor,Gala
1d1a88c8-cfa7-4ebc-9c89-262738278e4c,51,Female,Lake Stephen,Low,759.87,Quarterly,2023-03-03,Events,Major donor,Marathon
7eb3a249-6a3a-4915-9706-41070f616211,77,Female,Christianville,Medium,373.56,Monthly,2023-05-22,Mail,Repeat donor,Auction
6f7fd9d3-efd0-4d24-9eba-e46d7402bc7b,19,Female,Thomasbury,High,407.96,Monthly,2020-09-18,Mail,Repeat donor,Marathon
1a7f2900-2ea3-49b0-a33b-864a280543a5,59,Non-binary,Angelatown,High,717.07,Annually,2021-02-15,Events,Repeat donor,Dinner
b4df1b09-cc7d-4359-906e-02a90bc02490,32,Male,Denisemouth,High,111.84,Annually,2024-02-08,Mail,Major donor,Dinner
efb23117-a1a4-49b7-b9b1-674cf5dace65,79,Male,South Davidburgh,High,958.33,Quarterly,2020-10-18,Mail,Major donor,Marathon
d698e7fe-9cb2-41ea-bfe0-6b80865c4873,28,Non-binary,West Branditon,Medium,376.41,Monthly,2022-11-29,Events,First-time donor,Gala
17c3292c-bcb9-4711-bec4-e75fffd756ff,32,Male,Robertborough,High,113.71,Annually,2024-05-17,Online,Major donor,Dinner
989abc13-706f-4830-8c4a-b5b9ef449a18,53,Male,North Nathan,High,768.84,Quarterly,2023-01-30,Events,Repeat donor,Dinner
5fe10ae2-632d-497f-85a6-0485882c21ab,39,Non-binary,Mitchellfort,High,534.89,Annually,2020-08-01,Online,Repeat donor,Marathon
0ef6f0b4-f60a-4e45-be7c-f591dbf67134,50,Non-binary,Valentinetown,Low,96.57,Monthly,2024-05-03,Events,Major donor,Auction
8838fcdc-bfc0-428e-ade6-3388415fa6a6,36,Non-binary,West Aaron,Medium,925.77,Monthly,2023-12-30,Mail,First-time donor,Marathon
df810502-5f75-4ac0-b949-5f1450e8beb0,51,Male,Lake Andreaton,High,959.52,Monthly,2022-11-21,Online,Major donor,Marathon
9e344b33-ecb7-4a4b-a710-c7627db1f593,58,Male,Halltown,Low,246.5,Annually,2023-05-05,Online,Repeat donor,Marathon
1b74dee7-424f-4c4b-bce0-83a64d0aadf2,21,Male,North Teresashire,Medium,359.4,Monthly,2020-06-26,Mail,Major donor,Auction
b21262d9-9962-41ea-87c2-a2f40b1c0d25,64,Female,North Jonathantown,Medium,833.06,Quarterly,2022-04-20,Mail,Repeat donor,Dinner
eb1b76f1-e0df-4404-9939-3b699e596425,32,Non-binary,East Zachary,Low,424.64,Monthly,2022-05-14,Events,Major donor,Auction
922c43d2-5f7c-42f3-9f01-c4a9003b768f,43,Female,Brooksville,High,184.12,Monthly,2022-05-13,Mail,Major donor,Gala
843583a8-2bf8-459e-8e0b-a69fb4bb65e2,48,Male,Ericburgh,Medium,402.93,Quarterly,2022-05-16,Online,Repeat donor,Marathon
92108e7e-a4e3-4083-a034-4745398d4685,71,Male,Lake Wendy,Low,725.26,Quarterly,2022-01-13,Events,Repeat donor,Auction
ff97d107-25e9-4f84-be97-f9c1931adef0,48,Female,South Glennview,Medium,459.42,Quarterly,2021-07-09,Online,Repeat donor,Marathon
c72f25bd-9a1d-4831-9f6b-610d0c851992,71,Male,Glennmouth,Low,909.31,Annually,2024-02-18,Events,Repeat donor,Auction
8fc53d00-e49a-4f61-ae18-8e74f43898f6,24,Male,South Devin,High,121.56,Annually,2020-02-10,Online,First-time donor,Gala
30616044-e2f9-4298-9b8e-ac78d6f451e4,76,Female,Davidfurt,High,686.02,Monthly,2021-08-27,Events,First-time donor,Marathon
97ddfe77-f90b-4e6b-9a95-6b5814031f74,20,Non-binary,Hestershire,Low,468.34,Monthly,2022-12-25,Mail,Major donor,Dinner
7f9a3c2e-15ed-45c8-b459-68a92ee0a2f0,28,Male,Amberview,Medium,468.92,Monthly,2022-10-05,Events,Major donor,Marathon
c054c98e-67a9-454f-aedd-061a4ab35030,71,Male,West Morgan,Low,725.66,Quarterly,2023-10-22,Online,Repeat donor,Dinner
c8186371-c4e6-47ec-abbb-6d0a604832b3,42,Non-binary,Clineton,Medium,896.69,Monthly,2020-10-09,Online,First-time donor,Gala
c7734380-fa0f-481b-8bb8-1e4f41759e4f,42,Non-binary,West Erin,Medium,512.85,Annually,2020-05-14,Mail,First-time donor,Dinner
9e7c2c2a-69d3-457d-91fb-9212f3ec96a5,53,Male,New Jasmineton,Low,156.87,Monthly,2023-02-16,Mail,First-time donor,Marathon
f58d28c3-3d29-49e4-8e71-ca7e05ca23b1,20,Male,East Nathan,Low,706.88,Monthly,2023-11-29,Online,First-time donor,Gala
145e61c6-61e9-4aba-b0a4-e07d21320a3d,58,Male,New Karenmouth,High,765.31,Annually,2022-12-09,Online,First-time donor,Dinner
5e212e52-862f-4af8-a946-ec79642ad866,41,Female,Schmidttown,Medium,392.45,Annually,2021-04-01,Events,Repeat donor,Auction
c175d885-1854-497a-b1d4-2e276b625191,56,Non-binary,West Deniseport,Low,464.26,Annually,2020-11-21,Online,Major donor,Dinner
cefbf787-d849-4ff8-b050-9dae97888f12,68,Female,Lake Tinatown,Medium,530.6,Monthly,2020-03-19,Mail,First-time donor,Auction
312ec3ca-bf66-41a3-8c7e-f984125b37ec,25,Male,Lake Erin,Medium,617.5,Monthly,2020-04-10,Mail,Repeat donor,Auction
3d4697e9-6532-4ebb-b5a3-66929e97865b,35,Female,Melissamouth,Medium,781.23,Quarterly,2024-01-23,Events,Major donor,Dinner
59dc8063-deb7-41c0-a20e-c1afeec929eb,25,Male,Williamsbury,Low,827.34,Annually,2021-03-25,Events,Repeat donor,Marathon
ebc1c369-e44d-494f-86ac-fed34e419122,25,Non-binary,Victormouth,Low,119.19,Annually,2022-11-07,Mail,Major donor,Gala
c11a1ddb-5f15-47d5-8bbd-f341232bd95d,40,Non-binary,South Michael,High,710.05,Monthly,2021-05-13,Online,First-time donor,Auction
bf00a580-9660-4494-bc6c-691f9f1b7430,31,Male,West Alicia,Low,315.6,Quarterly,2024-04-24,Events,Major donor,Dinner
57ab6581-1579-467a-8da6-be7d88c21579,54,Non-binary,New Rodney,Low,533.67,Quarterly,2020-07-30,Events,Repeat donor,Gala
5f5ffb1a-d67f-42a8-a1b9-0976d081af06,63,Female,Lake Jesse,Medium,312.31,Annually,2022-10-08,Online,Major donor,Marathon
b5b3d772-2c41-4b5d-a57c-8b3eccc9eac3,52,Non-binary,Campbellland,Low,513.92,Annually,2023-10-07,Mail,Repeat donor,Marathon
1ef9f12e-3ba4-486c-9217-13ff3ea6bf32,52,Male,New Luisbury,Low,56.79,Monthly,2023-12-13,Online,First-time donor,Dinner
432ca75e-7603-495b-8256-d6b2fe222f63,53,Female,Dickersonmouth,Medium,673.85,Annually,2024-03-10,Events,First-time donor,Gala
8e840ee6-c6d5-4584-be4e-c91377861305,72,Male,Robinsonshire,Medium,574.2,Annually,2022-11-10,Events,First-time donor,Dinner
0bd2c685-bb23-49f5-ada8-1ca0ae9920b6,44,Non-binary,South Wesley,High,17.03,Annually,2021-09-01,Online,Repeat donor,Gala
c6bd78e6-9e97-442c-a229-d934538e1fe4,31,Female,Hollybury,Low,882.15,Quarterly,2021-01-18,Online,Repeat donor,Dinner
a611f080-ce93-4798-8cdc-8d355948a67a,36,Male,Sheilamouth,High,766.27,Monthly,2023-07-11,Mail,First-time donor,Auction
2c06afa7-db7e-45b2-936a-558d202e9d98,62,Female,West Waynemouth,Medium,420.3,Monthly,2023-04-16,Mail,Major donor,Marathon
c36508de-154e-478a-afd1-360512e7bd65,33,Male,South Meredith,Medium,848.39,Annually,2023-05-26,Events,Major donor,Dinner
1e797de1-8718-4b98-bd67-6d1e4fe6c36f,63,Male,Jamesshire,Low,830.85,Quarterly,2024-02-21,Online,Repeat donor,Dinner
31a7a2c7-c58d-4c2c-905e-91ec627561ad,74,Male,Marthabury,Medium,657.63,Quarterly,2021-01-24,Online,First-time donor,Marathon
af2b8b33-8201-4a90-acdd-5ccec8163b48,19,Female,Emilyfort,Medium,282.26,Monthly,2023-09-16,Online,Repeat donor,Auction
abe4f16e-4f95-45b9-8e4e-c81bd0c92ec2,53,Female,West Joy,Medium,441.2,Annually,2022-11-06,Events,Repeat donor,Marathon
7572e748-612b-4cc1-8f52-b3d6cba84e3d,50,Male,Port Gabriel,High,651.11,Annually,2024-04-19,Online,Repeat donor,Gala
d5901dd0-0380-4593-917a-7b19412daf6b,20,Male,Jonesside,High,55.39,Annually,2023-08-06,Events,Major donor,Gala
4b4593bf-c598-4dc1-98a7-c37016ddd372,18,Female,Josephfurt,High,157.45,Annually,2020-01-08,Events,Major donor,Dinner
97d6fcab-bbc6-4ae3-81ea-e8e3bc8d9cb2,26,Female,Garyton,High,197.49,Quarterly,2021-12-23,Events,First-time donor,Marathon
90fe5ffb-1542-487d-bbcd-71b55918174e,53,Non-binary,Ethanchester,High,815.51,Annually,2020-04-17,Mail,Major donor,Marathon
c8dc5e14-8304-4516-a07b-00b9859b491c,31,Female,Davidville,High,614.55,Annually,2020-02-11,Online,Repeat donor,Gala
6cc49c7d-101a-40fc-ae07-8753a462cbdc,62,Female,Lopezfort,Medium,688.58,Monthly,2023-12-19,Mail,First-time donor,Gala
95bd38fd-c203-4dd5-9917-04e6ba6e55d2,19,Non-binary,Webbstad,Low,241.65,Annually,2020-05-19,Events,First-time donor,Marathon
dbde1dcb-f5b3-4cb7-9a01-00702cd37589,47,Female,Danielleberg,Medium,814.36,Monthly,2022-07-14,Events,Major donor,Gala
c3ce6cf6-13a7-424e-8e33-0d88859bbd7a,70,Non-binary,East Julieville,Medium,729.42,Monthly,2020-07-03,Online,First-time donor,Marathon
ac10d0d7-681b-4853-a924-830298589db5,37,Non-binary,Lake Jodifort,Low,954.45,Quarterly,2020-08-03,Online,Major donor,Gala
b23bbdee-e072-41b9-82db-a753ec9a1461,28,Male,South Trevor,Low,517.83,Annually,2022-12-03,Mail,Repeat donor,Dinner
8cc31266-7307-4325-9fbc-7f645468f192,48,Non-binary,Stephanieberg,Low,612.35,Quarterly,2021-12-02,Mail,Repeat donor,Gala
6b5f0c6e-a5a8-420f-bee5-d46ad263e49a,32,Female,Powellfort,Low,200.06,Monthly,2021-06-12,Mail,Repeat donor,Gala
85bc0fe6-8b10-483d-96e1-829bb762cae0,49,Non-binary,New Sarahmouth,Medium,178.79,Quarterly,2022-01-20,Mail,Repeat donor,Auction
3279da58-b0ec-47a5-b7d4-b5ccd0f992a9,41,Non-binary,Port Brittanyburgh,Low,860.13,Annually,2024-03-31,Events,First-time donor,Gala
59739c43-9e84-4463-b124-8e33db7dd693,22,Male,East Donaldtown,Medium,359.3,Annually,2021-01-20,Online,First-time donor,Marathon
641aef18-6713-46d1-98b2-713de9ce6b9a,63,Female,West Robert,Medium,627.85,Annually,2022-01-19,Mail,Major donor,Dinner
30929269-e88f-4ef6-9c30-100926041a95,27,Female,Barnesbury,Medium,346.9,Monthly,2022-04-19,Online,First-time donor,Auction
4268d1bd-d8ff-47b6-9394-bbfdd99088eb,74,Male,Fosterstad,High,580.72,Quarterly,2022-06-07,Mail,First-time donor,Dinner
597f8f8a-fdc1-49e4-8dae-7edf189e6aa3,77,Male,West Rebecca,High,554.44,Annually,2020-06-04,Mail,Major donor,Marathon
15dc6e45-7000-4ed6-a0f3-6a3d7a88af41,38,Female,West Amberside,Medium,95.22,Monthly,2023-10-15,Online,Major donor,Marathon
302f9146-e2f2-4894-be9e-66a020b0144f,23,Female,Lake Maryfurt,Low,379.92,Annually,2022-03-23,Mail,Major donor,Dinner
35b45b4d-7665-4f79-8e28-aae20f21f8d3,64,Non-binary,Ericmouth,High,98.75,Monthly,2021-02-05,Mail,First-time donor,Dinner
ac707540-ccd0-4c84-b462-dcdf302c713a,26,Male,Harryburgh,High,498.36,Monthly,2022-08-25,Online,First-time donor,Marathon
b11e8edb-b3d6-45fb-8d26-6c259d546d81,41,Non-binary,Roberttown,High,884.23,Annually,2021-02-15,Mail,First-time donor,Marathon
3ca6fd03-e39f-4407-b17b-539b530cf482,22,Male,Maldonadochester,Low,659.46,Monthly,2024-06-05,Online,Repeat donor,Auction
93617145-6211-4d4b-bee3-5a7d6bded4ae,45,Male,Wagnerland,Low,133.32,Quarterly,2023-10-08,Online,First-time donor,Dinner
f6f310bc-44d7-43f2-9e5f-3721561c3a63,24,Female,Elizabethtown,Medium,936.85,Annually,2023-08-24,Mail,First-time donor,Auction
d203c3e7-265a-4021-bb56-c473fb19bc2b,64,Female,New Robertbury,Low,367.89,Monthly,2022-01-02,Mail,First-time donor,Marathon
69b9b2dd-5a39-4f3e-8dc0-9aac0b215ef5,62,Male,Bowersview,Low,79.83,Annually,2020-08-26,Mail,Repeat donor,Gala
e7230d38-662a-46d7-b48c-cee4db5b6d79,64,Non-binary,Collinstown,Low,572.32,Annually,2020-01-28,Mail,First-time donor,Marathon
cce023e4-16ef-457e-b9b5-c3803dcb9e29,63,Female,West Danielle,Medium,878.51,Monthly,2021-04-21,Online,First-time donor,Gala
f94895d7-3141-4b93-ad3a-5091b40e52bf,64,Female,South Ashley,High,393.74,Monthly,2020-11-25,Mail,Major donor,Dinner
58d08afa-c0a9-41d3-97ca-5e92eab21ce6,79,Female,Lake Elizabethside,Medium,49.3,Annually,2020-12-26,Mail,Repeat donor,Auction
31864e12-cdb4-40cc-9990-48e4f337853a,46,Female,South Christopherport,High,160.41,Monthly,2023-12-12,Events,Repeat donor,Dinner
272a5fcc-5c7e-48fe-865d-85d2c8e4d391,67,Male,Johnsonland,High,264.37,Monthly,2020-11-14,Mail,Repeat donor,Auction
cd9bfe07-1c85-4f86-a399-97654a9b1f82,25,Male,Michaelview,Medium,494.04,Annually,2023-12-09,Events,First-time donor,Gala
93872a74-c85f-409c-b921-5feff5f065d6,63,Male,West Andreamouth,High,993.87,Quarterly,2021-03-01,Online,First-time donor,Gala
3de91def-b125-4904-b19b-01a99b64d5f1,27,Male,Greenbury,Medium,340.48,Annually,2021-10-19,Online,First-time donor,Gala
2d9b6a89-b6d6-45a1-a65f-64f86be05d6f,36,Female,Port Kenneth,Medium,260.82,Quarterly,2020-10-03,Online,Repeat donor,Auction
7e18a1a6-6cf8-4e4f-acfe-74f66bc1ad78,79,Female,East Richard,High,596.36,Annually,2024-03-04,Mail,First-time donor,Gala
1b198c44-2568-4ceb-89df-4bc310f17c58,77,Male,South Jamesberg,Medium,635.95,Annually,2021-12-27,Online,Major donor,Dinner
50f2d587-d633-4fdf-b8ca-0e76dca88614,73,Non-binary,North Andrea,Medium,765.58,Quarterly,2020-05-20,Events,Repeat donor,Dinner
dbc1cedb-4e4c-43d9-bcde-2ef68aa5a83f,18,Non-binary,Lake Cynthia,Low,667.58,Quarterly,2022-01-09,Mail,First-time donor,Auction
6743cb70-aaf5-4b66-ba0a-8aa493ddf566,40,Non-binary,Lindseystad,Medium,232.54,Quarterly,2021-08-14,Online,Repeat donor,Auction
e762255c-6534-431a-b71d-e998d965546a,59,Female,Brianhaven,Medium,985.9,Quarterly,2021-07-16,Mail,Major donor,Marathon
24bd8ad8-b4a0-4ba2-984d-75f91a827154,33,Non-binary,Lake Jacobshire,Medium,614.99,Quarterly,2021-02-24,Online,Repeat donor,Marathon
2f9817f4-be62-444c-8b90-c5b68e3ea334,29,Male,Robertoland,Low,143.08,Annually,2022-02-15,Events,Repeat donor,Auction
cdc1a8f1-820b-42ed-ab50-2fdd19c14b71,75,Non-binary,New Williamshire,Low,830.94,Annually,2022-06-04,Events,Repeat donor,Dinner
93d0c46b-0dc6-4d69-8628-b4850c06f1c3,47,Male,Yoderville,Low,623.08,Annually,2023-10-28,Events,First-time donor,Dinner
2c65353c-ce7e-4b8d-80e2-463a35bac5e9,59,Male,Richardsonbury,Low,260.18,Quarterly,2023-03-13,Online,Major donor,Dinner
5af51ae2-c984-4dbd-bd98-9264e54cd059,70,Male,Kyleburgh,Low,344.84,Monthly,2020-12-10,Events,First-time donor,Gala
8a16f585-6049-49e6-b52e-f7541ca6d060,66,Female,Beardmouth,High,209.32,Monthly,2021-09-12,Events,Repeat donor,Auction
01b7a99d-5a95-4f0f-8946-fae7796e9d35,51,Male,Port Stephen,Medium,183.91,Monthly,2021-05-30,Online,First-time donor,Auction
8ac948a4-10f8-4d79-b3fc-9e1d8919f333,39,Female,New Leah,Low,495.53,Quarterly,2020-09-10,Mail,Major donor,Auction
65bceaa1-b76d-46da-ab5f-b63b33d8d50f,67,Non-binary,Wuland,High,776.19,Quarterly,2020-01-11,Events,Repeat donor,Marathon
1f11c991-d114-40d0-8ec4-b69315eb3087,64,Female,North Diana,Low,323.41,Annually,2023-01-23,Online,Major donor,Gala
92482543-742d-4993-8e95-a4d19fcb09a1,73,Female,East Terrifurt,High,703.71,Annually,2022-10-12,Online,Repeat donor,Auction
86248661-d207-4275-87ad-28abf50cc513,28,Non-binary,East Tyler,High,977.88,Annually,2022-07-02,Online,Major donor,Auction
95bd274f-f9b3-4592-9629-46199893e8d8,79,Female,West Emilyshire,Low,994.98,Quarterly,2020-05-14,Events,First-time donor,Dinner
e035ba61-53b6-4cac-99e5-4abf4647634b,79,Non-binary,Chadburgh,High,130.21,Monthly,2024-06-17,Online,Repeat donor,Dinner
025d7a8f-04bc-42d9-8285-8bbe3431e2e6,41,Male,Lake Catherine,High,640.18,Annually,2021-08-31,Online,Major donor,Marathon
c2c96b33-2e05-4ed6-b82e-5e7b4f953990,29,Non-binary,Port Thomasmouth,Low,59.37,Quarterly,2021-12-21,Online,First-time donor,Auction
26261d88-7cdd-486c-a663-faa813e1b95b,43,Male,North Jason,Low,528.07,Quarterly,2023-04-08,Online,Major donor,Auction
fd492c80-5c84-48b9-b9d3-41e528e5b044,49,Female,Richardview,Low,735.87,Monthly,2021-01-10,Events,First-time donor,Auction
1e6ae3a6-4b1d-4b2c-af3c-da63f1ce5a71,23,Male,Laurabury,Medium,509.84,Annually,2023-07-03,Mail,First-time donor,Marathon
537e9823-adb1-487b-8df7-05e7a8458597,42,Non-binary,South Eileenview,Low,879.52,Quarterly,2020-04-10,Online,Major donor,Marathon
a55c49df-c33c-4c7a-a4a5-93afc4108c31,27,Male,Kevinfurt,Medium,381.63,Quarterly,2022-03-30,Events,First-time donor,Marathon
65048df3-c39c-4524-b6a9-973e7a6e7157,73,Non-binary,New Richardchester,Low,199.69,Monthly,2022-07-12,Mail,First-time donor,Marathon
f89f450d-e66b-4d09-971d-22e6e07bca13,32,Non-binary,Powellland,Medium,381.49,Annually,2021-07-26,Mail,First-time donor,Auction
8f661e06-2193-46cd-8346-b2d431fa0f7d,49,Female,Manuelton,Medium,355.75,Annually,2020-02-06,Events,First-time donor,Marathon
0d87bbd4-bd1b-41ca-bb9d-be90f316a57b,37,Male,Watkinsfort,High,413.61,Monthly,2021-09-18,Mail,Major donor,Gala
f820c19d-3cbe-4c44-b070-17aeff8374e9,30,Non-binary,East Tracey,High,952.53,Monthly,2024-04-21,Mail,First-time donor,Gala
5744676f-6fec-49a1-9fe8-a44238b3c51e,18,Female,Lake Barry,Low,358.58,Monthly,2020-06-17,Online,Repeat donor,Dinner
3a992573-2e25-4276-8722-f8ea3daa6b8c,72,Female,West Kristinaburgh,Low,807.28,Quarterly,2020-07-31,Online,Repeat donor,Gala
4133a2cc-8452-4a72-8f4a-040639c65a08,45,Female,South Dean,Medium,536.93,Quarterly,2020-06-07,Events,Major donor,Auction
b4db50f7-eee6-4c33-9080-f547a744e7bc,72,Non-binary,South Cody,Medium,185.7,Monthly,2023-03-24,Events,First-time donor,Auction
8653a648-ec19-4182-be8c-4ed6c4e56ddb,70,Female,South Justinmouth,High,489.33,Annually,2020-08-13,Mail,Repeat donor,Marathon
33c3513d-3be0-4bd9-9f6b-f5cdf1ed73f8,32,Male,North Laurenport,Low,855.73,Annually,2024-05-09,Mail,Repeat donor,Gala
b44e6129-64fd-43d1-8490-d3bdf4f5c0a3,20,Female,West Nathanland,High,158.71,Monthly,2021-06-28,Events,First-time donor,Auction
2dbee754-8626-4c2b-8baa-26711d8e635b,57,Female,Port Gabrielaton,Medium,177.89,Monthly,2022-07-21,Online,First-time donor,Auction
c0b3325e-d91f-427e-b64b-ba2ba9a30452,25,Non-binary,Lake Sierra,High,742.3,Annually,2024-02-10,Mail,Repeat donor,Gala
c18f464b-d0a6-4296-b4df-64346ee06a7e,45,Female,Susanport,High,966.56,Monthly,2022-05-28,Mail,Major donor,Dinner
00fd8d14-20c4-4c2b-8012-d31a3119bf8a,75,Non-binary,Judyville,High,39.95,Monthly,2023-03-04,Online,Major donor,Gala
6ad629db-4441-4f2c-9367-2eaf3da3460c,35,Non-binary,North Terriview,High,473.94,Annually,2021-06-19,Mail,Repeat donor,Gala
